,sex,biased_score
45528,0,0.05781204625964165
53840,1,0.9449265599250793
22245,0,0.18655365705490112
15006,0,0.06228902190923691
8562,1,0.9449434280395508
40089,0,0.796770453453064
46262,1,0.8817625045776367
34325,1,0.8276759386062622
51456,1,0.580453097820282
18429,0,0.06202348321676254
25618,1,0.3902655243873596
14232,0,0.06202348321676254
49901,1,0.24893395602703094
34323,1,0.979806661605835
7029,0,0.8401644825935364
51911,0,0.03729701787233353
11791,1,0.11943545192480087
54140,0,0.07349003106355667
45194,1,0.037388596683740616
48772,1,0.22940102219581604
1939,0,0.7665395140647888
24179,0,0.8608558177947998
25173,0,0.1641095131635666
45112,0,0.051161013543605804
46772,1,0.5066258907318115
35467,0,0.8752301931381226
26459,0,0.07631801813840866
15471,0,0.8024867177009583
18866,0,0.006939058657735586
36807,1,0.933598518371582
13491,0,0.060259316116571426
22492,1,0.9449265599250793
51935,0,0.18655365705490112
53317,0,0.060259316116571426
50265,1,0.16778422892093658
15224,1,0.9106763601303101
2738,0,0.07631801813840866
27648,0,0.17560960352420807
23624,1,0.049524497240781784
23798,1,0.8927527666091919
17542,1,0.9449265599250793
25719,1,0.5685655474662781
10985,1,0.9449434280395508
24196,0,0.052404388785362244
12634,0,0.03592991828918457
6623,1,0.8152665495872498
2972,1,0.9500959515571594
52218,1,0.16472317278385162
12898,1,0.1546940803527832
59803,0,0.7052627205848694
53115,1,0.8079143762588501
3918,0,0.1641095131635666
28266,0,0.13613057136535645
2640,1,0.9449434280395508
51599,0,0.023789668455719948
13740,0,0.036487679928541183
1198,1,0.037386540323495865
37216,1,0.37004807591438293
11698,1,0.4063304662704468
44004,1,0.22903524339199066
31174,1,0.20590651035308838
34405,1,0.5685655474662781
13985,0,0.09484092891216278
59370,0,0.06202348321676254
31973,0,0.051161013543605804
24701,0,0.1641095131635666
47972,0,0.8440980315208435
36596,0,0.8515620231628418
56800,0,0.06883782148361206
14859,0,0.8143014907836914
28839,1,0.5745612382888794
14595,1,0.5754228234291077
4853,0,0.8608558177947998
33190,0,0.023789668455719948
19165,1,0.4343738257884979
31559,1,0.35405978560447693
11747,0,0.013813970610499382
2998,0,0.18655365705490112
34825,0,0.09689915925264359
3199,0,0.8940114378929138
22918,0,0.07631801813840866
18793,1,0.8817625045776367
14531,1,0.9596974849700928
12577,1,0.9904581308364868
28798,0,0.38015657663345337
52965,0,0.8440980315208435
18331,1,0.444648802280426
38233,0,0.13682116568088531
25580,1,0.9141694903373718
48026,0,0.13682116568088531
55343,1,0.3902655243873596
31886,0,0.07631801813840866
4465,1,0.4415179193019867
36602,0,0.22236759960651398
3085,1,0.37004807591438293
3890,1,0.580453097820282
58557,0,0.09307333827018738
8418,0,0.8043417930603027
26417,1,0.007541125640273094
39041,1,0.925398051738739
29216,1,0.580453097820282
15328,0,0.6441618204116821
1192,0,0.08005822449922562
58062,1,0.049524497240781784
45431,1,0.933598518371582
29931,1,0.783248782157898
60409,0,0.09306962043046951
56756,1,0.5754228234291077
14362,0,0.09689915925264359
33222,1,0.7031369209289551
39060,1,0.017238326370716095
7537,0,0.06174570694565773
57047,1,0.9449434280395508
20894,1,0.9586039185523987
7042,1,0.5754228234291077
33091,0,0.8236682415008545
31925,0,0.8240087628364563
346,0,0.8462326526641846
1785,1,0.5745612382888794
2316,0,0.03592991828918457
16371,0,0.060259316116571426
30516,0,0.19648191332817078
25289,1,0.37004807591438293
37677,1,0.925398051738739
14521,0,0.13613057136535645
43007,0,0.17560960352420807
4071,1,0.9504896402359009
9240,0,0.08010770380496979
60244,1,0.9449265599250793
46507,0,0.1638220250606537
36609,1,0.6604282259941101
3839,1,0.12652309238910675
52012,1,0.5754228234291077
37236,1,0.5745612382888794
8584,1,0.8128947615623474
13606,1,0.2995470464229584
5823,0,0.8615553975105286
6535,1,0.901491641998291
43032,0,0.1641095131635666
39557,1,0.783248782157898
13730,0,0.07222074270248413
40314,0,0.1822083294391632
60408,0,0.8752301931381226
39230,1,0.8530142903327942
31251,1,0.22940102219581604
40737,0,0.8752301931381226
58409,0,0.10198917984962463
4735,0,0.006939058657735586
4806,0,0.8024867177009583
15756,0,0.8905282616615295
1195,0,0.13682116568088531
11444,1,0.9482784271240234
12144,0,0.8086587190628052
10214,1,0.8530142903327942
12136,1,0.2772219479084015
15034,1,0.4271640181541443
35695,1,0.9160712957382202
5357,0,0.03974485397338867
25939,1,0.276359885931015
8663,0,0.047591716051101685
30035,1,0.9449265599250793
20498,0,0.006939058657735586
41875,0,0.09484092891216278
8633,1,0.9449265599250793
17873,1,0.13524337112903595
33245,0,0.6659424304962158
30205,0,0.060259316116571426
4271,0,0.17560960352420807
21648,0,0.7052627205848694
28744,1,0.45627522468566895
1691,0,0.07631801813840866
31591,1,0.22940102219581604
44575,1,0.444648802280426
38909,0,0.045898422598838806
21677,0,0.09689915925264359
44207,0,0.18655365705490112
35057,1,0.580453097820282
20090,0,0.17560960352420807
39914,0,0.8277146816253662
59324,1,0.933598518371582
58139,0,0.06459101289510727
8744,0,0.09689915925264359
12086,0,0.05620122700929642
15442,1,0.8927527666091919
33084,0,0.13613057136535645
31769,1,0.8152665495872498
48900,0,0.8575028777122498
52441,1,0.8817625045776367
55736,1,0.8817625045776367
13902,1,0.9077948927879333
19047,0,0.8609932661056519
55359,1,0.8927527666091919
14341,0,0.1037466749548912
9080,0,0.13613057136535645
27649,0,0.7400627136230469
57337,1,0.9399562478065491
606,1,0.276359885931015
58152,0,0.9117692708969116
54478,0,0.09689915925264359
23467,1,0.7765515446662903
12333,1,0.02043951116502285
1664,1,0.049524497240781784
26869,0,0.1822083294391632
57340,1,0.9160712957382202
46655,0,0.07631801813840866
55653,0,0.8614852428436279
35220,0,0.01921267807483673
37268,1,0.049524497240781784
10457,1,0.9399562478065491
19114,1,0.37004807591438293
31316,1,0.933598518371582
9752,0,0.1638220250606537
49003,1,0.18594516813755035
37619,1,0.933598518371582
28554,1,0.10851460695266724
21574,1,0.7963873744010925
14781,1,0.933598518371582
6002,0,0.1729944944381714
3402,1,0.22940102219581604
27940,1,0.4271640181541443
40254,0,0.06174570694565773
47484,0,0.8609932661056519
29830,0,0.8462326526641846
38702,0,0.1729944944381714
44655,0,0.09689915925264359
40265,1,0.5745612382888794
13625,1,0.580453097820282
6181,1,0.9449265599250793
29819,0,0.17560960352420807
39093,1,0.017238326370716095
6536,0,0.8143014907836914
584,1,0.10209941864013672
14753,1,0.925398051738739
46411,0,0.06228902190923691
39164,0,0.8752301931381226
17398,1,0.9904581308364868
13657,1,0.925398051738739
52959,1,0.933598518371582
48690,1,0.933598518371582
38001,1,0.580453097820282
55197,1,0.8977317214012146
18366,1,0.35405978560447693
41429,1,0.44066673517227173
33772,1,0.9445201754570007
38351,1,0.5506294369697571
58344,1,0.9449434280395508
59190,0,0.8440980315208435
20740,1,0.9449265599250793
55664,0,0.18749931454658508
38939,0,0.8515620231628418
50085,0,0.05620122700929642
32283,0,0.7400627136230469
60082,0,0.18749931454658508
5869,0,0.07384654879570007
39992,0,0.8614852428436279
32695,1,0.5029665231704712
15051,1,0.017238326370716095
30261,1,0.9160712957382202
58646,1,0.9566202759742737
37546,0,0.06459101289510727
27238,0,0.05810455232858658
48393,1,0.24893395602703094
10999,0,0.8608558177947998
3754,0,0.03974485397338867
34319,1,0.5685655474662781
13202,0,0.09307333827018738
8689,0,0.06459101289510727
8616,1,0.48934176564216614
52644,1,0.9399562478065491
46241,0,0.07631801813840866
49181,1,0.9336274862289429
44462,0,0.07631801813840866
58837,1,0.8817625045776367
6949,0,0.1918390989303589
5165,0,0.8614852428436279
52135,1,0.5472475290298462
29382,0,0.7665395140647888
37875,1,0.5754228234291077
32825,1,0.580453097820282
27965,0,0.963661789894104
16081,0,0.045898422598838806
23123,0,0.09689915925264359
37784,0,0.8440980315208435
20131,1,0.9821155667304993
49225,1,0.35405978560447693
3969,1,0.5685655474662781
46399,1,0.5745612382888794
34561,0,0.17560960352420807
57103,1,0.580453097820282
20319,0,0.06174570694565773
13731,0,0.024143535643815994
24918,0,0.06202348321676254
38353,0,0.788473904132843
26668,0,0.023789668455719948
22547,0,0.43145835399627686
52744,1,0.783248782157898
26916,1,0.5066258907318115
48819,1,0.5745612382888794
47436,0,0.06202348321676254
42935,0,0.8462326526641846
42572,0,0.045898422598838806
13686,0,0.06174570694565773
7743,0,0.13613057136535645
39542,0,0.04795312136411667
53011,1,0.1886504888534546
16295,1,0.9449265599250793
30732,1,0.9874138832092285
30792,1,0.4063304662704468
31921,1,0.933598518371582
44974,0,0.04008329287171364
5679,1,0.7584561705589294
9269,1,0.9160712957382202
59862,0,0.014529808424413204
28581,1,0.30950862169265747
43252,0,0.06459101289510727
15425,1,0.03140954300761223
18750,1,0.5745612382888794
34761,1,0.1849711388349533
54110,1,0.783248782157898
11034,0,0.8462326526641846
40187,1,0.2525724470615387
32992,1,0.4093093276023865
57751,0,0.07631801813840866
16337,0,0.07443996518850327
25495,1,0.9106763601303101
43784,0,0.05810455232858658
5733,0,0.045898422598838806
50596,1,0.933598518371582
38673,0,0.09307333827018738
49367,1,0.5830726623535156
17926,1,0.4271640181541443
45463,0,0.060259316116571426
1990,1,0.30472803115844727
3138,1,0.8977317214012146
29225,0,0.025877485051751137
17160,1,0.580453097820282
46916,0,0.06174570694565773
52393,1,0.5685655474662781
33063,0,0.8752301931381226
24080,0,0.8609932661056519
41889,0,0.8100730776786804
24147,1,0.21467263996601105
12096,0,0.24278941750526428
5614,0,0.13682116568088531
5220,0,0.4376031160354614
43526,1,0.9557968974113464
23780,0,0.8614852428436279
9051,0,0.8609932661056519
59485,1,0.2332032471895218
982,1,0.5685655474662781
39259,0,0.04750603064894676
18727,1,0.4271640181541443
10141,0,0.8608558177947998
50248,1,0.30950862169265747
23232,1,0.5472475290298462
16721,0,0.04551757127046585
8939,1,0.2640570402145386
38930,0,0.1641095131635666
28258,0,0.051161013543605804
43827,0,0.09689915925264359
22431,0,0.13613057136535645
19470,0,0.5950309038162231
51707,0,0.10403764992952347
43360,1,0.9033746719360352
2187,0,0.45052239298820496
34874,1,0.444648802280426
50253,1,0.9044544696807861
14396,0,0.09689915925264359
14188,0,0.8515620231628418
36293,1,0.8927527666091919
22562,1,0.8977317214012146
3450,1,0.844009280204773
19511,0,0.003225067863240838
361,0,0.18655365705490112
53550,1,0.9445201754570007
25598,1,0.9519051313400269
28543,0,0.13682116568088531
46612,0,0.17560960352420807
34308,1,0.9904581308364868
47152,1,0.580453097820282
2111,0,0.1729944944381714
39101,1,0.8152665495872498
9498,0,0.8614852428436279
34265,0,0.09689915925264359
2379,1,0.15300221741199493
1248,1,0.23168866336345673
20779,0,0.8575028777122498
31863,0,0.09306962043046951
47609,0,0.8575028777122498
30712,1,0.9106763601303101
41671,0,0.05810455232858658
30485,0,0.17560960352420807
23290,1,0.933598518371582
37808,1,0.1670207530260086
31595,0,0.7400627136230469
57231,1,0.9566202759742737
31135,0,0.18655365705490112
60209,0,0.8609932661056519
16231,1,0.9889562129974365
15387,1,0.933598518371582
5552,0,0.03592991828918457
34759,0,0.792762279510498
13029,0,0.13613057136535645
28178,1,0.12343667447566986
2249,1,0.5745612382888794
8113,1,0.37004807591438293
22076,0,0.07282217592000961
47330,0,0.6659424304962158
13653,0,0.8851699233055115
41706,1,0.9449265599250793
17088,1,0.7963873744010925
7247,1,0.37004807591438293
1817,1,0.5754228234291077
24872,0,0.06202348321676254
20984,1,0.9160712957382202
34758,0,0.8851699233055115
15324,0,0.18655365705490112
16147,1,0.9399562478065491
23852,0,0.8024867177009583
2825,1,0.5472475290298462
3503,0,0.17560960352420807
4941,1,0.5754228234291077
59738,0,0.09442749619483948
20783,0,0.014529808424413204
38982,0,0.09689915925264359
3358,1,0.10209941864013672
32641,1,0.4343738257884979
3764,1,0.9336274862289429
39003,1,0.5472475290298462
38860,1,0.3902655243873596
11072,0,0.02900865487754345
39989,0,0.03592991828918457
47893,0,0.03729701787233353
16363,0,0.06202348321676254
53930,1,0.20892541110515594
24130,0,0.07631801813840866
49898,1,0.22940102219581604
29397,1,0.506356418132782
24745,1,0.5745612382888794
23168,1,0.5754228234291077
34225,1,0.5506294369697571
45584,0,0.8440980315208435
36131,0,0.0539812333881855
29685,0,0.13613057136535645
46126,1,0.5745612382888794
59953,0,0.8574855923652649
11096,0,0.8752301931381226
26661,1,0.8817625045776367
12694,1,0.4343738257884979
49027,1,0.9449265599250793
22196,0,0.07631801813840866
9728,0,0.7035703659057617
54244,1,0.049524497240781784
17689,1,0.9198526740074158
53895,0,0.9450938105583191
29489,0,0.1641095131635666
39083,1,0.4271640181541443
34520,0,0.003225067863240838
5949,1,0.37004807591438293
29019,0,0.006939058657735586
47486,0,0.06174570694565773
56566,0,0.17560960352420807
12360,0,0.03974485397338867
43034,0,0.045898422598838806
55477,1,0.9417861700057983
44603,1,0.3373814821243286
4856,1,0.8817625045776367
15670,1,0.9053306579589844
27312,1,0.5745612382888794
21157,1,0.933598518371582
17645,0,0.8608558177947998
53101,0,0.06228902190923691
54673,0,0.07631801813840866
51822,1,0.8817625045776367
24970,0,0.051161013543605804
21295,1,0.7211090922355652
32489,1,0.250900000333786
33844,0,0.13613057136535645
16945,1,0.3772783577442169
7063,0,0.13613057136535645
28360,1,0.580453097820282
31818,1,0.5754228234291077
57412,1,0.2128710001707077
41554,0,0.06174570694565773
47300,1,0.6604282259941101
33530,1,0.007541125640273094
1706,1,0.9025172591209412
23112,0,0.1918390989303589
42304,0,0.03592991828918457
36411,1,0.9662446975708008
52087,0,0.8143014907836914
23535,0,0.17560960352420807
8354,0,0.06202348321676254
1272,0,0.06228902190923691
18632,0,0.8940114378929138
48653,0,0.8143014907836914
16065,0,0.023789668455719948
21932,1,0.2676866352558136
43586,0,0.06174570694565773
6161,0,0.13682116568088531
10536,1,0.933598518371582
45778,1,0.3735223114490509
58437,1,0.37004807591438293
46635,0,0.4542103409767151
49401,1,0.5745612382888794
35773,1,0.925398051738739
4324,0,0.1801527589559555
10137,1,0.933598518371582
40665,0,0.05810455232858658
39866,0,0.06202348321676254
15390,0,0.0809527114033699
43282,1,0.8927527666091919
1653,1,0.9449265599250793
20119,1,0.8817625045776367
9970,1,0.20590651035308838
40182,1,0.580453097820282
32742,0,0.03592991828918457
42546,0,0.1641095131635666
41484,1,0.017238326370716095
33423,1,0.017238326370716095
53409,0,0.0034396369010210037
20230,0,0.8609932661056519
22643,1,0.9575983285903931
55127,0,0.07631801813840866
52235,1,0.933598518371582
23077,0,0.06431565433740616
53516,0,0.8024867177009583
30862,1,0.9160712957382202
51027,1,0.8729767799377441
4414,1,0.8817625045776367
434,0,0.13682116568088531
21938,1,0.9336274862289429
14667,1,0.9504896402359009
41314,0,0.38015657663345337
36989,1,0.37004807591438293
17049,1,0.6604282259941101
25906,0,0.06459101289510727
29131,1,0.3902655243873596
55134,1,0.9571071267127991
35911,0,0.13682116568088531
19955,1,0.8817625045776367
48980,0,0.7820529937744141
38964,0,0.06228902190923691
47793,0,0.7590540051460266
59620,1,0.049524497240781784
12862,0,0.8575028777122498
25826,0,0.06174570694565773
17980,1,0.933598518371582
3529,0,0.13613057136535645
4788,0,0.1918390989303589
55060,0,0.8614852428436279
54871,1,0.9449434280395508
36894,1,0.2640570402145386
11299,0,0.09307333827018738
59986,0,0.06202348321676254
26782,1,0.9336274862289429
46366,0,0.060259316116571426
5918,0,0.17361325025558472
58303,0,0.13682116568088531
5112,0,0.05870930105447769
12055,1,0.580453097820282
458,1,0.8817625045776367
23282,0,0.8515620231628418
18116,0,0.9509832859039307
22107,1,0.09814440459012985
56615,1,0.1810367852449417
38413,1,0.2640570402145386
35626,0,0.06987796723842621
3638,1,0.933598518371582
28325,1,0.5754228234291077
7471,1,0.5685655474662781
5692,0,0.8752301931381226
35294,0,0.03592991828918457
56314,0,0.22236759960651398
24687,1,0.5347938537597656
14553,0,0.8143014907836914
50736,1,0.5754228234291077
46062,0,0.8575028777122498
44134,1,0.10456683486700058
54497,1,0.5506294369697571
18052,0,0.8609932661056519
39742,1,0.5472475290298462
2366,0,0.22236759960651398
59339,0,0.3539450764656067
60099,1,0.5249946713447571
262,1,0.444648802280426
46277,0,0.025960111990571022
25402,0,0.25042644143104553
24063,1,0.6626402139663696
40294,0,0.1638220250606537
30901,1,0.6932548880577087
50041,1,0.580453097820282
10893,0,0.7258490324020386
47901,0,0.09614115208387375
37397,1,0.5745612382888794
4919,0,0.05781204625964165
40525,0,0.8440980315208435
59170,1,0.4271640181541443
34182,0,0.03974485397338867
21621,0,0.8711018562316895
16272,0,0.17560960352420807
36321,0,0.03974485397338867
57023,0,0.7684280872344971
3017,1,0.8128947615623474
15275,1,0.9336274862289429
12681,1,0.9568262696266174
53909,1,0.444648802280426
50663,1,0.8666501641273499
51879,1,0.9033746719360352
13328,1,0.925398051738739
38357,0,0.4563165307044983
23316,1,0.37004807591438293
57851,0,0.8462326526641846
45468,1,0.925398051738739
30715,0,0.07631801813840866
57691,0,0.18655365705490112
26746,0,0.8752301931381226
3420,0,0.1641095131635666
50882,1,0.8530142903327942
10252,1,0.9449434280395508
2307,1,0.5685655474662781
23554,0,0.17560960352420807
53536,0,0.13613057136535645
31253,1,0.9504896402359009
54717,0,0.18655365705490112
52600,1,0.580453097820282
38532,1,0.9449265599250793
21029,1,0.9566202759742737
50216,0,0.17560960352420807
34483,0,0.052404388785362244
31215,1,0.9417861700057983
28857,0,0.8608558177947998
25634,0,0.8695477843284607
31285,0,0.016782602295279503
20419,1,0.7385976314544678
7311,0,0.1641095131635666
47699,0,0.03729701787233353
39018,1,0.5506294369697571
46137,1,0.17097967863082886
34743,0,0.38015657663345337
11501,1,0.9566202759742737
9909,1,0.8530028462409973
51441,0,0.17560960352420807
17662,0,0.08613941073417664
4726,0,0.22236759960651398
42047,0,0.8609932661056519
28520,1,0.7127712368965149
2660,1,0.3373814821243286
32004,0,0.03592991828918457
25141,0,0.8608558177947998
25004,0,0.09442749619483948
57801,1,0.8045291304588318
29646,1,0.3735223114490509
4207,1,0.12034091353416443
37810,1,0.925398051738739
32976,0,0.09689915925264359
6411,1,0.3772783577442169
31277,1,0.5745612382888794
51141,0,0.8711018562316895
37507,0,0.13613057136535645
5916,0,0.045898422598838806
42172,0,0.06202348321676254
5383,1,0.4126024842262268
38167,0,0.05781204625964165
32226,1,0.10209941864013672
15311,1,0.37004807591438293
39848,0,0.03729701787233353
36243,1,0.5506294369697571
49381,1,0.3735223114490509
14962,1,0.9449265599250793
48737,0,0.06187236309051514
48474,0,0.07753672450780869
39014,1,0.9695818424224854
49034,0,0.04205218702554703
25808,0,0.060259316116571426
52935,0,0.052404388785362244
6317,0,0.8609932661056519
16020,0,0.8609932661056519
11586,0,0.13613057136535645
32136,0,0.060259316116571426
17688,0,0.03729701787233353
53403,1,0.9449434280395508
13440,0,0.01921267807483673
37532,1,0.5745612382888794
5895,1,0.901491641998291
390,1,0.5506294369697571
11955,1,0.9160712957382202
11185,0,0.07631801813840866
22218,0,0.13613057136535645
36382,0,0.13682116568088531
30521,0,0.1641095131635666
58119,1,0.5029665231704712
3365,1,0.9449265599250793
44466,0,0.8024867177009583
20330,0,0.9450938105583191
37115,0,0.07631801813840866
7963,1,0.8817625045776367
31229,1,0.5745612382888794
29170,0,0.1641095131635666
10312,1,0.5754228234291077
54848,0,0.06202348321676254
40869,0,0.02328965812921524
24589,1,0.3735223114490509
27128,0,0.19648191332817078
56898,1,0.09814440459012985
31059,0,0.015953678637742996
18159,1,0.580453097820282
7613,1,0.933598518371582
15927,0,0.047591716051101685
16549,0,0.060259316116571426
33662,1,0.17097967863082886
2110,1,0.10456683486700058
33813,1,0.5506294369697571
8710,0,0.07631801813840866
7254,1,0.14221152663230896
30714,0,0.19648191332817078
48803,0,0.07631801813840866
30102,0,0.8609932661056519
7182,1,0.9449434280395508
30227,1,0.9889562129974365
29956,1,0.007541125640273094
48347,1,0.5754228234291077
12886,0,0.17560960352420807
33013,1,0.9395362734794617
38009,0,0.1641095131635666
60333,0,0.1641095131635666
21109,0,0.02328965812921524
20186,0,0.8575028777122498
33502,1,0.2772219479084015
39169,0,0.8143014907836914
55007,0,0.8905282616615295
21212,1,0.9075115323066711
12237,0,0.8024867177009583
24186,0,0.19648191332817078
23597,1,0.3869040906429291
2428,0,0.06228902190923691
56365,0,0.006939058657735586
51609,0,0.006939058657735586
58423,0,0.1641095131635666
54016,0,0.01921267807483673
3361,1,0.9399562478065491
11394,0,0.09614115208387375
51743,1,0.506356418132782
7375,1,0.8817625045776367
49024,1,0.30950862169265747
2521,1,0.9575334191322327
58206,1,0.3772783577442169
45685,1,0.45627522468566895
30692,0,0.1918390989303589
1801,1,0.933598518371582
3030,1,0.3902655243873596
54761,1,0.933598518371582
25338,0,0.10853730887174606
4179,0,0.1729944944381714
1589,0,0.07631801813840866
40581,0,0.7400627136230469
32952,1,0.7963873744010925
22068,1,0.5506294369697571
16605,1,0.22940102219581604
41018,1,0.10209941864013672
31651,1,0.049524497240781784
19471,1,0.479300856590271
33658,1,0.522270143032074
7439,1,0.9399562478065491
23851,0,0.43145835399627686
54210,1,0.8128947615623474
22579,0,0.04205218702554703
28191,1,0.9449265599250793
40038,1,0.9571071267127991
33497,1,0.8530028462409973
39417,0,0.2211717665195465
1576,1,0.9399562478065491
3246,1,0.9330907464027405
30705,0,0.8851699233055115
3598,0,0.8677469491958618
41165,1,0.5138913989067078
36311,0,0.6854924559593201
14385,1,0.3902655243873596
30265,1,0.9030636548995972
29341,0,0.8143014907836914
46923,1,0.5754228234291077
2665,1,0.901491641998291
50118,1,0.8045291304588318
23105,0,0.8043417930603027
466,0,0.051161013543605804
45717,1,0.11943545192480087
50361,1,0.035455524921417236
16752,0,0.17560960352420807
44483,0,0.07631801813840866
8094,0,0.1641095131635666
7433,0,0.5057249665260315
13844,1,0.5506294369697571
50846,1,0.444648802280426
57895,0,0.0809527114033699
22358,0,0.03974485397338867
9225,0,0.8609932661056519
53630,0,0.22236759960651398
50383,0,0.15448470413684845
20124,1,0.9449265599250793
38929,0,0.13613057136535645
34754,1,0.007541125640273094
54947,1,0.5685655474662781
38902,1,0.276359885931015
38833,0,0.1641095131635666
52717,1,0.9875750541687012
38320,1,0.9033746719360352
12040,0,0.09442749619483948
38528,0,0.8024867177009583
48949,0,0.8143014907836914
17870,1,0.9336274862289429
39121,0,0.13613057136535645
51853,0,0.8609932661056519
24065,0,0.6729351282119751
17271,0,0.2211717665195465
48842,0,0.023789668455719948
12493,1,0.18922339379787445
16248,1,0.5506294369697571
27445,1,0.3735223114490509
23789,0,0.8851699233055115
10786,1,0.22940102219581604
60342,0,0.09306962043046951
10037,0,0.8462326526641846
46666,1,0.8927527666091919
38677,1,0.5472475290298462
9001,0,0.13613057136535645
43319,0,0.36628565192222595
40418,0,0.05227147415280342
1629,1,0.007541125640273094
27070,1,0.9030636548995972
16503,0,0.7400627136230469
21573,0,0.7400627136230469
49836,1,0.925398051738739
8410,0,0.06174570694565773
1532,0,0.04205218702554703
43464,1,0.5506294369697571
57286,0,0.1729944944381714
48148,0,0.13682116568088531
187,0,0.07631801813840866
41825,0,0.8440980315208435
58874,0,0.07680682092905045
13962,0,0.7590540051460266
6757,0,0.8671730756759644
21242,1,0.9198526740074158
25285,0,0.09614115208387375
44730,1,0.9160712957382202
9714,0,0.051161013543605804
32159,1,0.3373814821243286
11377,0,0.7052627205848694
4852,1,0.5745612382888794
42092,1,0.44066673517227173
24363,0,0.1641095131635666
5884,1,0.9160712957382202
12126,1,0.8757333755493164
24400,0,0.8608558177947998
33232,0,0.42653748393058777
54933,0,0.07631801813840866
32755,1,0.5472475290298462
50684,1,0.3902655243873596
35609,0,0.1822083294391632
50801,0,0.17560960352420807
24680,1,0.5685655474662781
11750,0,0.2385881543159485
2242,0,0.1641095131635666
43626,1,0.9106763601303101
55042,1,0.9445201754570007
48676,0,0.1641095131635666
9230,1,0.22940102219581604
42267,0,0.22236759960651398
35296,0,0.07631801813840866
18899,1,0.580453097820282
30586,1,0.783248782157898
3689,0,0.09307333827018738
18995,0,0.047591716051101685
30014,1,0.9449265599250793
6469,1,0.580453097820282
1741,0,0.8904599547386169
7634,1,0.17097967863082886
28789,0,0.25042644143104553
36680,1,0.049524497240781784
51940,1,0.8079143762588501
9744,0,0.8086587190628052
19373,0,0.8608558177947998
24439,1,0.925398051738739
59875,1,0.5745612382888794
40959,0,0.06228902190923691
7517,1,0.5685655474662781
1558,1,0.014770135283470154
15214,0,0.03592991828918457
45287,1,0.6626402139663696
35330,1,0.5506294369697571
55714,0,0.17560960352420807
20263,1,0.5685655474662781
37228,1,0.9160712957382202
30824,0,0.43145835399627686
12891,1,0.37004807591438293
55173,1,0.00943107157945633
53914,1,0.933598518371582
36891,1,0.22940102219581604
4110,1,0.3373814821243286
2156,1,0.5685655474662781
57923,1,0.9449434280395508
56074,1,0.8817625045776367
11038,0,0.6889094114303589
15496,0,0.023789668455719948
27169,0,0.06202348321676254
13026,1,0.8927527666091919
23213,0,0.07631801813840866
20575,0,0.006939058657735586
11582,0,0.07282217592000961
23636,1,0.276359885931015
39928,0,0.003225067863240838
49375,1,0.0809766948223114
39285,1,0.9399562478065491
1646,0,0.07631801813840866
35375,0,0.8515620231628418
14934,0,0.01921267807483673
22303,1,0.9923006296157837
26166,0,0.8143014907836914
11613,1,0.9399562478065491
49679,0,0.006939058657735586
13357,0,0.8462326526641846
51440,0,0.8851699233055115
50032,1,0.013236155733466148
42046,1,0.5685655474662781
4875,0,0.1729944944381714
27048,1,0.09814440459012985
27861,1,0.017238326370716095
27061,1,0.444648802280426
56125,0,0.07631801813840866
27793,1,0.9399562478065491
4966,0,0.7720831036567688
45113,0,0.06202348321676254
59959,0,0.8608558177947998
18676,0,0.07631801813840866
51509,1,0.3735223114490509
43837,1,0.007541125640273094
30751,0,0.18655365705490112
9119,1,0.04131743684411049
30859,0,0.06459101289510727
55571,0,0.8159265518188477
59741,1,0.37004807591438293
58824,0,0.07631801813840866
54741,0,0.045898422598838806
21082,0,0.13613057136535645
44708,0,0.7400627136230469
17378,1,0.9160712957382202
54576,1,0.5685655474662781
56227,1,0.23173199594020844
52520,1,0.9449265599250793
15066,0,0.18749931454658508
56681,1,0.9058424234390259
37407,0,0.1729944944381714
20503,1,0.8817625045776367
17966,1,0.37004807591438293
8869,1,0.5754228234291077
23109,1,0.5472475290298462
25068,0,0.17560960352420807
52403,1,0.5745612382888794
8985,0,0.06228902190923691
19792,1,0.017238326370716095
59373,0,0.8575028777122498
43678,1,0.22940102219581604
21026,0,0.03974485397338867
4797,0,0.15448470413684845
27018,1,0.7182911038398743
9494,0,0.2310764640569687
52910,0,0.1641095131635666
27967,1,0.5138913989067078
37440,1,0.9830547571182251
42347,1,0.8128947615623474
9110,1,0.5506294369697571
35600,0,0.7035703659057617
23793,1,0.01033611036837101
10960,0,0.8905282616615295
1019,1,0.5745612382888794
14061,1,0.17097967863082886
695,0,0.07631801813840866
8797,1,0.2772219479084015
22908,1,0.2995470464229584
18112,1,0.9449265599250793
27057,0,0.8143014907836914
25357,1,0.17097967863082886
37135,0,0.06228902190923691
56762,0,0.17560960352420807
8814,0,0.09306962043046951
4456,1,0.9904581308364868
37420,0,0.8462326526641846
25631,1,0.9399562478065491
19706,1,0.9449434280395508
44480,0,0.8609932661056519
35838,0,0.8515620231628418
30866,1,0.9399562478065491
17261,0,0.8608558177947998
12443,0,0.05810455232858658
51689,1,0.5506294369697571
35416,0,0.04205218702554703
57982,0,0.45052239298820496
31392,0,0.13613057136535645
14213,1,0.35405978560447693
51320,0,0.06202348321676254
656,0,0.07631801813840866
51119,1,0.580453097820282
5805,1,0.3735223114490509
6468,0,0.8609932661056519
3122,1,0.5685655474662781
57408,0,0.8440980315208435
